Account ID,Account Name,Account Rating,Account Type,Application,Billing City,Billing Country,Billing State/Province,Create in Zendesk,Created By ID,Created Date,Created Updated Flag,Deleted,Industry,Is Demo Center,Last Activity,Last Modified By ID,Last Modified Date,Lead Type,Life Science KeyAccount,Owner ID,Ownership,Parent Account ID,Record Type ID,Shipping City,Shipping Country,Shipping State/Province,System Modstamp,Zendesk OutofSync,Employees
0013100001eoDD5AAM,Luctus Incorporated,Other,Prospect,Laboratory,Farmington,USA,NM,FALSE,00531000007MUoEAAW,2/25/2016,FALSE,FALSE,Transportation,FALSE,2/25/2016,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001eoDBsAAM,0125A000001NaCJQA0,Farmington,USA,NM,6/29/2021,FALSE,50
0013100001eoDKBAA2,Luctus Incorporated,Other,Customer,Laboratory,Kent,USA,WA,FALSE,00531000007MUoEAAW,2/25/2016,FALSE,FALSE,Transportation,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001eoDLdAAM,Luctus Incorporated,Other,Prospect,Laboratory,Van Horn,USA,TX,FALSE,00531000007MUoEAAW,2/25/2016,FALSE,FALSE,Transportation,FALSE,2/25/2016,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001eoDKBAA2,0125A000001NaCJQA0,Van Horn,USA,TX,6/29/2021,FALSE,0
0013100001eoDWMAA2,Luctus Incorporated,Other,Other,Laboratory,Mapleton,USA,IL,FALSE,00531000007MUoEAAW,2/25/2016,FALSE,FALSE,Transportation,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001eoDYmAAM,Proin Eget Odio Company,Other,Prospect,Laboratory,Mapleton,USA,IL,FALSE,00531000007MUoEAAW,2/25/2016,FALSE,FALSE,Agriculture,FALSE,2/25/2016,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001eoDWMAA2,0125A000001NaCJQA0,Mapleton,USA,IL,6/29/2021,FALSE,250
0013100001eoDfdAAE,Proin Eget Odio Company,Other,Other,Laboratory,Other,USA,TX,FALSE,00531000007MUoEAAW,2/25/2016,FALSE,FALSE,Agriculture,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001eoDgWAAU,Nullam LLC,Warm,Prospect,Laboratory,Freeport,USA,TX,FALSE,00531000007MUoEAAW,2/25/2016,FALSE,FALSE,Construction,FALSE,7/24/2018,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001eoDfdAAE,0125A000001NaCJQA0,Freeport,USA,TX,6/29/2021,FALSE,500
0013100001eoDnSAAU,Nullam LLC,Other,Prospect,Laboratory,The Woodlands,USA,TX,FALSE,00531000007MUoEAAW,2/25/2016,FALSE,FALSE,Construction,FALSE,2/25/2016,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001eoDfdAAE,0125A000001NaCJQA0,The Woodlands,USA,TX,6/29/2021,FALSE,250
0013100001eoDq2AAE,Nullam LLC,Other,Other,Laboratory,Other,USA,TX,FALSE,00531000007MUoEAAW,2/25/2016,FALSE,FALSE,Construction,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001eoDrUAAU,Vulputate Eu Corp.,Other,Prospect,Laboratory,LaPorte,USA,TX,FALSE,00531000007MUoEAAW,2/25/2016,FALSE,FALSE,Consulting,FALSE,2/25/2016,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001eoDq2AAE,0125A000001NaCJQA0,LaPorte,USA,TX,6/29/2021,FALSE,500
0013100001fpDoUAAU,Proin Eget Odio Company,Other,Other,CWAs,Houston,UNITED STATES,TX,FALSE,00531000007MUoEAAW,2/26/2016,FALSE,FALSE,Agriculture,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007KgPgAAK,Other,Other,0125A000001NaCTQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001fpDpIAAU,Proin Eget Odio Company,Other,Prospect,Laboratory,Houston,USA,TX,FALSE,00531000007MUoEAAW,2/26/2016,FALSE,FALSE,Agriculture,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fpDoUAAU,0125A000001NaCJQA0,Houston,USA,TX,6/29/2021,FALSE,250
0013100001fpKktAAE,Proin Eget Odio Company,Warm,Customer,Metabolomics,Cambridge,UNITED STATES,MA,FALSE,00531000007KAu8AAG,2/26/2016,FALSE,FALSE,Agriculture,FALSE,6/14/2021,0055A00000BclF5QAJ,3/16/2021,Potential Customer,FALSE,0055A000008zqzaQAA,Other,0013100001fr7DDAAY,0125A000001NaCOQA0,Cambridge,USA,MA,6/29/2021,FALSE,0
0013100001fpjb7AAA,Proin Eget Odio Company,Other,Prospect,Laboratory,Other,USA,MN,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Agriculture,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,500
0013100001fpjcAAAQ,Proin Eget Odio Company,Other,Prospect,Laboratory,Hutchinson,USA,MN,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Agriculture,FALSE,3/1/2016,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fpjb7AAA,0125A000001NaCJQA0,Hutchinson,USA,MN,6/29/2021,FALSE,500
0013100001fpjwoAAA,Felis Nulla Tempor Inc.,Warm,Customer,Amino Acids & Metobolites;Cell Lysates;Peptide Mapping;Intact Proteins & Antibodies;Growth Media;ADCs;Other,Cambridge,UNITED STATES,MA,FALSE,00531000007KAu8AAG,3/1/2016,FALSE,FALSE,Agriculture,FALSE,12/11/2020,0055A00000BclF5QAJ,3/16/2021,Potential Customer,TRUE,0055A000008zqzaQAA,Other,0015A000026mHooQAE,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001fpk4nAAA,Felis Nulla Tempor Inc.,Warm,Customer,Biotherapeutics,Cambridge,UNITED STATES,MA,FALSE,00531000007KAu8AAG,3/1/2016,FALSE,FALSE,Agriculture,FALSE,6/7/2021,0055A000008zqzaQAA,4/30/2021,Potential Customer,TRUE,0055A000008zqzaQAA,Other,0013100001fqymWAAQ,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001fpkhzAAA,Felis Nulla Tempor Inc.,Other,Reseller,Laboratory,Houston,USA,TX,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Agriculture,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,Houston,USA,TX,6/29/2021,FALSE,50
0013100001fpkiiAAA,Commodo Tincidunt Inc.,Other,Reseller,Laboratory,Houston,USA,TX,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Agriculture,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fpkhzAAA,0125A000001NaCJQA0,Houston,USA,TX,6/29/2021,FALSE,50
0013100001fpkm1AAA,Commodo Tincidunt Inc.,Other,Reseller,Laboratory,Fairfield,USA,OH,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Agriculture,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,50
0013100001fpkn9AAA,Commodo Tincidunt Inc.,Warm,Reseller,Laboratory,Fairfield,USA,OH,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Agriculture,FALSE,9/19/2016,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fpkm1AAA,0125A000001NaCJQA0,Fairfield,USA,OH,6/29/2021,FALSE,50
0013100001fpkptAAA,Commodo Tincidunt Inc.,Other,Prospect,Laboratory,The Woodlands,USA,TX,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Agriculture,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,The Woodlands,USA,TX,6/29/2021,FALSE,0
0013100001fpkr2AAA,Commodo Tincidunt Inc.,Other,Prospect,Laboratory,The Woodlands,USA,TX,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Agriculture,FALSE,7/24/2018,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fpkptAAA,0125A000001NaCJQA0,The Woodlands,USA,TX,6/29/2021,FALSE,500
0013100001fpkwYAAQ,Commodo Tincidunt Inc.,Warm,Customer,Peptide Mapping;Intact Proteins & Antibodies,Cambridge,UNITED STATES,MA,FALSE,00531000007KAu8AAG,3/1/2016,FALSE,FALSE,Agriculture,FALSE,4/12/2021,0055A00000BclF5QAJ,3/16/2021,Potential Customer,FALSE,0055A000008zqzaQAA,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001fpl1nAAA,Commodo Tincidunt Inc.,Other,Prospect,Laboratory,San Antonio,USA,TX,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Agriculture,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,500
0013100001fpl2gAAA,Commodo Tincidunt Inc.,Other,Prospect,Laboratory,Houston,USA,TX,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Agriculture,FALSE,7/24/2018,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fpl1nAAA,0125A000001NaCJQA0,Houston,USA,TX,6/29/2021,FALSE,500
0013100001fplDZAAY,Sapien LLP,Other,Prospect,Laboratory,Houston,USA,TX,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Apparel,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,500
0013100001fplEXAAY,Sapien LLP,Other,Prospect,Laboratory,Pasadena,USA,TX,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Apparel,FALSE,,0055A000008iLoOQAU,1/10/2019,Other,FALSE,00531000007MUoEAAW,Other,0013100001fplDZAAY,0125A000001NaCJQA0,Pasadena,USA,TX,6/29/2021,FALSE,500
0013100001fplPfAAI,Sapien LLP,Other,Prospect,Laboratory,Houston,USA,TX,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Apparel,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fplDZAAY,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,500
0013100001fplWqAAI,Fermentum Metus Consulting,Other,Prospect,Laboratory,Countryside,USA,IL,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Apparel,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fplDZAAY,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,500
0013100001fpldrAAA,Fermentum Metus Consulting,Other,Prospect,Laboratory,Tualatin,USA,OR,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Apparel,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fplDZAAY,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,500
0013100001fplhyAAA,Fermentum Metus Consulting,Other,Prospect,Laboratory,Longmont,USA,CO,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Apparel,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fplDZAAY,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,500
0013100001fplpiAAA,Vel Arcu Curabitur Limited,Other,Prospect,Laboratory,Houston,USA,TX,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Banking,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001fplr0AAA,Vel Arcu Curabitur Limited,Other,Prospect,Laboratory,Longmont,USA,CO,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Banking,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fplpiAAA,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,500
0013100001fpm2NAAQ,Vel Arcu Curabitur Limited,Other,Prospect,Laboratory,Waverly,USA,TN,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Banking,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fplpiAAA,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,500
0013100001fpm6ZAAQ,Vel Arcu Curabitur Limited,Other,Prospect,Laboratory,Houston,USA,TX,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Banking,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,500
0013100001fpm7XAAQ,Vulputate Eu Corp.,Other,Prospect,Laboratory,Tucson,USA,AZ,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Consulting,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fpm6ZAAQ,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,500
0013100001fpmARAAY,Vulputate Eu Corp.,Other,Prospect,Laboratory,Other,Other,Other,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Consulting,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001fpmBZAAY,Vulputate Eu Corp.,Other,Prospect,Laboratory,Scio,USA,OH,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Consulting,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fpmARAAY,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,250
0013100001fpmEnAAI,Vulputate Eu Corp.,Other,Prospect,Laboratory,Tulsa,USA,OK,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Consulting,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,500
0013100001fpmGAAAY,Maecenas Company,Other,Prospect,Laboratory,Moundsville,USA,WV,FALSE,00531000007MUoEAAW,3/1/2016,FALSE,FALSE,Education,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fpmEnAAI,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,500
0013100001fpspDAAQ,Maecenas Company,Other,Prospect,Laboratory,Houston,USA,TX,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Education,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,500
0013100001fpsq6AAA,Maecenas Company,Other,Prospect,Laboratory,Bridgeport,USA,TX,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Education,FALSE,7/24/2018,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fpspDAAQ,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,50
0013100001fpsvkAAA,Maecenas Company,Other,Prospect,Laboratory,Knoxville,USA,TN,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Education,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,500
0013100001fpswTAAQ,Maecenas Company,Other,Prospect,Laboratory,Knoxville,USA,TN,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Education,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fpsvkAAA,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,500
0013100001fpt56AAA,Maecenas Company,Other,Prospect,Laboratory,Kalamazoo,USA,MI,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Education,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,250
0013100001fpt5aAAA,Maecenas Company,Other,Prospect,Laboratory,Kalamazoo,USA,MI,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Education,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fpt56AAA,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,250
0013100001fptFBAAY,Maecenas Company,Other,Prospect,Laboratory,Naperville,USA,IL,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Education,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,500
0013100001fptGdAAI,Maecenas Company,Other,Prospect,Laboratory,Naperville,USA,IL,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Education,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fptFBAAY,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,500
0013100001fptQyAAI,Lorem Ipsum Company,Other,Prospect,Laboratory,Naperville,USA,IL,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Electronics,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fptFBAAY,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,500
0013100001fptk2AAA,Lorem Ipsum Company,Other,Prospect,Laboratory,Tallmadge,USA,OH,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Electronics,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,250
0013100001fptmIAAQ,Lorem Ipsum Company,Other,Prospect,Laboratory,Tallmadge,USA,OH,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Electronics,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fptk2AAA,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,250
0013100001fpu0XAAQ,Lorem Ipsum Company,Other,Prospect,Laboratory,Ballinger,USA,TX,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Electronics,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,50
0013100001fpu1VAAQ,Lorem Ipsum Company,Other,Prospect,Laboratory,Ballinger,USA,TX,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Electronics,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fpu0XAAQ,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,50
0013100001fpuFNAAY,Eu Corp.,Other,Prospect,Laboratory,Lafayette,USA,LA,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Biotechnology,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fpspDAAQ,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,250
0013100001fpuHYAAY,Vel Arcu Curabitur Limited,Other,Prospect,Laboratory,Eunice,USA,LA,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Banking,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fpspDAAQ,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,250
0013100001fpuM4AAI,Vel Arcu Curabitur Limited,Other,Prospect,Laboratory,Geismer,USA,LA,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Banking,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fpspDAAQ,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,250
0013100001fpv8pAAA,Vel Arcu Curabitur Limited,Other,Prospect,Laboratory,La Vernia,USA,TX,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Banking,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,50
0013100001fpv9iAAA,Vel Arcu Curabitur Limited,Other,Prospect,Laboratory,La Vernia,USA,TX,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Banking,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fpv8pAAA,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,50
0013100001fpvCmAAI,Dictum Limited,Other,Prospect,Laboratory,Pasadena,USA,TX,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Banking,FALSE,3/23/2016,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fpv8pAAA,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,50
0013100001fpvGZAAY,Dictum Limited,Other,Prospect,Laboratory,San Diego,USA,CA,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Banking,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,250
0013100001fpvYTAAY,Dictum Limited,Other,Prospect,Laboratory,San Diego,USA,CA,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Banking,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fpvGZAAY,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,250
0013100001fpvb8AAA,Dictum Limited,Other,Prospect,Laboratory,Tulsa,USA,OK,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Banking,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,50
0013100001fpvc6AAA,Dictum Limited,Other,Prospect,Laboratory,Tulsa,USA,OK,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Banking,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fpvb8AAA,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,50
0013100001fpvmVAAQ,Dictum Limited,Other,Prospect,Laboratory,Washington,USA,PA,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Banking,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,250
0013100001fpvvrAAA,Eu Corp.,Other,Customer,CWAs,Indian Head,UNITED STATES,MD,FALSE,005i0000000fNkyAAE,3/2/2016,FALSE,FALSE,Biotechnology,FALSE,6/9/2021,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007Es7rAAC,Other,Other,0125A000001NaCTQA0,Indian Head,Other,MD,6/29/2021,FALSE,0
0013100001fpvw6AAA,Eu Corp.,Other,Prospect,Laboratory,Washington,USA,PA,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Biotechnology,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fpvmVAAQ,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,250
0013100001fpw9FAAQ,Eu Corp.,Other,Prospect,Laboratory,Rock Springs,USA,WY,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Biotechnology,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,Other,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,50
0013100001fpwADAAY,Eu Corp.,Other,Prospect,Laboratory,Rock Springs,USA,WY,FALSE,00531000007MUoEAAW,3/2/2016,FALSE,FALSE,Biotechnology,FALSE,,005i0000000fpvQAAQ,5/4/2018,Other,FALSE,00531000007MUoEAAW,Other,0013100001fpw9FAAQ,0125A000001NaCJQA0,Other,Other,Other,6/29/2021,FALSE,50
0013100001fpxOAAAY,Eu Corp.,Cold,Other,All Hazards,Paramus,UNITED STATES,NJ,FALSE,00531000007KAsvAAG,3/2/2016,FALSE,FALSE,Biotechnology,FALSE,4/8/2021,00531000007KAsvAAG,6/2/2020,Potential Customer,FALSE,00531000007KAsvAAG,Other,Other,0125A000001NaCTQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001fpxT5AAI,Eu Corp.,Cold,Customer,All Hazards,Sayreville,UNITED STATES,NJ,FALSE,00531000007KAsvAAG,3/2/2016,FALSE,FALSE,Biotechnology,FALSE,6/17/2021,00531000007MUoEAAW,11/25/2020,Other,FALSE,00531000007KAsvAAG,Other,Other,0125A000001NaCTQA0,Sayreville,UNITED STATES,NJ,6/29/2021,FALSE,0
0013100001fpyoxAAA,Eu Corp.,Cold,Reseller,CWAs,Virginia Beach,UNITED STATES,VA,FALSE,005i0000000fNkyAAE,3/3/2016,FALSE,FALSE,Biotechnology,FALSE,2/4/2021,00531000007Es7rAAC,1/20/2021,Non Customer - Distributor,FALSE,00531000007Es7rAAC,Other,Other,0125A000001NaCTQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001fpz8iAAA,Lorem Ipsum Company,Warm,Reseller,CWAs,Aberdeen,UNITED STATES,NC,FALSE,005i0000000fNkyAAE,3/3/2016,FALSE,FALSE,Electronics,FALSE,2/3/2021,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KgPgAAK,Other,Other,0125A000001NaCTQA0,Other,Other,Other,6/29/2021,FALSE,0
